otime,o,h,l,c,vol,ctime,quoteAssetVolume,nTrades,buyBaseAssetV,buyQuoteAssetV,unused
2021-05-22,2430.98,2485.00000000,2145.00000000,2294.87,1684318.01157,2021-05-22 23:59:59.999,3934313840.47072720,2484734.0,822180.46988000,1920309768.12387790,0
2021-05-21,2767.87,2938.54000000,2101.00000000,2430.98,2727031.93514,2021-05-21 23:59:59.999,6898701128.84112870,3676164.0,1340165.22786000,3393349822.16471050,0
2021-05-20,2438.92,2990.05000000,2155.00000000,2768.62,2942777.9301,2021-05-20 23:59:59.999,7750201898.66744090,4243052.0,1465674.26337000,3868330692.80134180,0
2021-05-19,3375.08,3441.73000000,1888.00000000,2438.92,4309836.31939,2021-05-19 23:59:59.999,11641524166.98745910,5548968.0,2090952.35775000,5659752851.77794760,0
2021-05-18,3282.25,3565.71000000,3240.00000000,3375.07,1287110.84143,2021-05-18 23:59:59.999,4392873871.82242700,2143887.0,648040.21083000,2211619486.73454610,0
2021-05-17,3581.81,3587.06000000,3102.00000000,3282.51,1904012.43998,2021-05-17 23:59:59.999,6401071580.73482600,2885352.0,933732.36068000,3143594982.02332910,0
2021-05-16,3646.24,3879.00000000,3343.06000000,3582.1,1324065.65875,2021-05-16 23:59:59.999,4788918304.49799650,2532983.0,633005.25035000,2292116232.82542330,0
2021-05-15,4075.02,4134.05000000,3632.00000000,3646.68,1039174.88082,2021-05-15 23:59:59.999,4030586492.96493760,2055345.0,498020.66776000,1932010797.35632840,0
2021-05-14,3717.92,4173.28000000,3691.35000000,4075.01,1153390.42631,2021-05-14 23:59:59.999,4569415542.24788800,2227244.0,589306.03131000,2332631768.07003270,0
2021-05-13,3810.15,4034.77000000,3500.00000000,3717.91,2068708.17427,2021-05-13 23:59:59.999,7846531159.41968720,3943562.0,1019129.41961000,3869202428.61408120,0
2021-05-12,4173.46,4372.72000000,3701.58000000,3823.21,1601842.74017,2021-05-12 23:59:59.999,6673102683.97424080,3188941.0,781569.68782000,3259590092.47307750,0
2021-05-11,3946.63,4180.22000000,3771.64000000,4173.45,1095927.10403,2021-05-11 23:59:59.999,4350260231.58878710,2290977.0,546195.67057000,2169036982.21856120,0
2021-05-10,3923.95,4208.00000000,3650.00000000,3945.88,1505897.92612,2021-05-10 23:59:59.999,6079977785.41138740,3033133.0,745235.17136000,3010349053.85757370,0
2021-05-09,3910.26,3983.65000000,3726.08000000,3923.95,1000401.0082,2021-05-09 23:59:59.999,3885039042.66370740,2289303.0,501191.98456000,1946904544.35834790,0
2021-05-08,3479.79,3958.33000000,3449.27000000,3910.26,1130467.54852,2021-05-08 23:59:59.999,4170897763.92239390,2146967.0,576465.81586000,2128434949.10360530,0
2021-05-07,3489.74,3587.00000000,3353.23000000,3479.53,760544.64781,2021-05-07 23:59:59.999,2641740668.46964650,1382532.0,373468.63998000,1297499899.40799850,0
2021-05-06,3524.33,3605.40000000,3376.47000000,3489.73,920592.57706,2021-05-06 23:59:59.999,3213427394.77726540,1703109.0,457348.26339000,1596792938.75437370,0
2021-05-05,3239.01,3549.34000000,3200.23000000,3524.26,1174816.73588,2021-05-05 23:59:59.999,3955994776.90115780,2224441.0,581159.24143000,1957116423.54505080,0
2021-05-04,3431.04,3527.00000000,3160.00000000,3239.01,1826039.38558,2021-05-04 23:59:59.999,6103102520.70946180,3634236.0,913493.51765000,3054026099.65137780,0
2021-05-03,2949.33,3454.00000000,2949.32000000,3431.04,1329088.0628,2021-05-03 23:59:59.999,4243786480.41515130,2502746.0,689402.61551000,2199717718.45329330,0
2021-05-02,2944.83,2985.00000000,2852.26000000,2949.56,571982.5445,2021-05-02 23:59:59.999,1672310882.24470070,1132280.0,294479.86893000,861215743.58829320,0
2021-05-01,2772.42,2954.28000000,2743.41000000,2944.77,690260.07741,2021-05-01 23:59:59.999,1979833188.06520470,1437394.0,363427.72753000,1042474172.81408930,0
2021-04-30,2757.04,2798.30000000,2723.09000000,2772.42,695339.20482,2021-04-30 23:59:59.999,1917297701.09952250,1382521.0,348038.76271000,959914846.73766510,0
2021-04-29,2748.23,2798.00000000,2668.00000000,2757.04,863890.01069,2021-04-29 23:59:59.999,2366133509.25480070,1379738.0,428965.61199000,1175245479.02532190,0
2021-04-28,2666.13,2760.00000000,2559.44000000,2748.24,999383.1852,2021-04-28 23:59:59.999,2673547154.20087140,1587100.0,497704.72280000,1332642242.75256730,0
2021-04-27,2532.06,2680.00000000,2480.29000000,2666.13,771728.46451,2021-04-27 23:59:59.999,1995139023.61483670,1255607.0,404885.92295000,1047010126.52780100,0
2021-04-26,2320.44,2542.80000000,2303.64000000,2532.6,1076469.01367,2021-04-26 23:59:59.999,2652330344.66202370,1852607.0,547426.15132000,1348633236.68046310,0
2021-04-25,2214.08,2356.64000000,2168.00000000,2320.49,857517.38218,2021-04-25 23:59:59.999,1948978895.46515520,1307545.0,431554.84567000,981153774.03556340,0
2021-04-24,2367.39,2368.74000000,2154.80000000,2213.35,997688.94623,2021-04-24 23:59:59.999,2246912953.27178130,1275474.0,494456.79061000,1113625193.11945120,0
2021-04-23,2397.94,2442.89000000,2107.00000000,2367.39,2532242.44185,2021-04-23 23:59:59.999,5719925451.74555810,2790382.0,1244539.89520000,2812376010.14417070,0
2021-04-22,2357.06,2644.47000000,2303.44000000,2397.94,2220753.09746,2021-04-22 23:59:59.999,5508778905.78141780,3110597.0,1124195.46709000,2790172132.67703410,0
2021-04-21,2330.26,2469.54000000,2235.16000000,2357.06,1177885.8617,2021-04-21 23:59:59.999,2771995884.03614840,1905822.0,587138.28906000,1381898508.98941880,0
2021-04-20,2161.12,2346.62000000,2055.00000000,2330.03,992240.809,2021-04-20 23:59:59.999,2181209665.22593570,1478664.0,500443.49263000,1100996922.79137390,0
2021-04-19,2235.65,2300.00000000,2080.00000000,2161.12,820592.26555,2021-04-19 23:59:59.999,1800575928.10749440,1411498.0,405251.54082000,889798938.68949470,0
2021-04-18,2317.65,2340.00000000,1946.80000000,2235.64,1475383.69204,2021-04-18 23:59:59.999,3190809322.51046110,2113566.0,722180.39492000,1562761985.66474620,0
2021-04-17,2422.38,2495.00000000,2310.00000000,2317.6,624232.25568,2021-04-17 23:59:59.999,1504895144.91223430,1242299.0,306700.14929000,739461805.32098790,0
2021-04-16,2514.04,2548.29000000,2300.00000000,2422.67,999163.75205,2021-04-16 23:59:59.999,2418566593.04737460,1679215.0,486268.80792000,1177128974.46624530,0
2021-04-15,2432.59,2543.47000000,2400.00000000,2514.04,681950.96645,2021-04-15 23:59:59.999,1680063463.60112070,1462768.0,355972.40197000,877438758.04432320,0
2021-04-14,2299.19,2447.29000000,2281.33000000,2432.6,972931.60866,2021-04-14 23:59:59.999,2294753430.62740700,1554097.0,495400.50190000,1168618278.83688300,0
2021-04-13,2137.86,2318.00000000,2135.53000000,2299.19,782608.6209,2021-04-13 23:59:59.999,1745821661.49661390,1288668.0,399098.20720000,890600412.46437300,0
2021-04-12,2151.42,2203.46000000,2102.00000000,2137.69,579093.35694,2021-04-12 23:59:59.999,1244982956.77003100,914567.0,286715.00745000,616499175.90461080,0
2021-04-11,2133.49,2165.02000000,2113.40000000,2151.36,392265.50773,2021-04-11 23:59:59.999,839653140.94059150,830771.0,197850.92141000,423496403.39094470,0
2021-04-10,2067.19,2200.00000000,2058.00000000,2133.49,655458.20894,2021-04-10 23:59:59.999,1405364881.85831330,1175161.0,330628.54391000,708994754.48527730,0
2021-04-09,2080.39,2100.00000000,2047.57000000,2066.87,426387.4379,2021-04-09 23:59:59.999,885134116.02290660,645172.0,205375.78451000,426445139.87481370,0
2021-04-08,1963.46,2084.61000000,1947.35000000,2080.46,501355.998,2021-04-08 23:59:59.999,1015796231.01188220,911403.0,250910.57734000,508200399.27288040,0
2021-04-07,2112.22,2129.01000000,1930.01000000,1963.47,892984.90422,2021-04-07 23:59:59.999,1798606574.05355710,1229155.0,437902.88352000,882121983.61551560,0
2021-04-06,2107.43,2151.00000000,2044.65000000,2112.21,673386.05575,2021-04-06 23:59:59.999,1420490813.03905580,1106761.0,332812.25752000,702230157.78786380,0
2021-04-05,2075.7,2130.64000000,2002.15000000,2107.38,684923.61494,2021-04-05 23:59:59.999,1419084945.81378910,947978.0,343642.59997000,712219066.86574580,0
2021-04-04,2008.59,2091.83000000,1975.24000000,2075.69,514345.76554,2021-04-04 23:59:59.999,1050448906.44240220,818926.0,263875.56295000,538795778.14292030,0
2021-04-03,2133.69,2138.12000000,1996.30000000,2008.52,770176.32192,2021-04-03 23:59:59.999,1601516390.59711510,1107620.0,363187.43008000,755374910.22590540,0
2021-04-02,1968.05,2146.00000000,1948.48000000,2133.69,846197.93215,2021-04-02 23:59:59.999,1719752062.51672840,1218698.0,436010.09375000,886653805.06916650,0
2021-04-01,1919.37,1984.77000000,1885.02000000,1968.05,741585.07266,2021-04-01 23:59:59.999,1438751530.78722940,994836.0,371883.72089000,721736727.44501430,0
2021-03-31,1840.41,1947.29000000,1768.15000000,1919.37,746995.8591,2021-03-31 23:59:59.999,1387448329.86186770,1040362.0,377271.88679000,700970286.07833920,0
2021-03-30,1816.76,1859.13000000,1786.30000000,1840.46,568842.00526,2021-03-30 23:59:59.999,1039262033.38675560,856093.0,283746.67403000,518558427.24364170,0
2021-03-29,1687.16,1841.00000000,1677.85000000,1816.74,647724.46387,2021-03-29 23:59:59.999,1148231088.81158730,846836.0,342048.84150000,606329959.12347100,0
2021-03-28,1712.52,1725.66000000,1661.40000000,1687.01,348895.51314,2021-03-28 23:59:59.999,592836644.59933920,512231.0,169502.24442000,288084679.28310710,0
2021-03-27,1698.84,1732.67000000,1666.41000000,1712.63,443845.49957,2021-03-27 23:59:59.999,753555521.64465620,516929.0,223163.53000000,378944599.81362170,0
2021-03-26,1585.83,1699.93000000,1585.79000000,1698.84,515470.92907,2021-03-26 23:59:59.999,844707873.91477140,650812.0,265021.09760000,434412049.54683700,0
2021-03-25,1581.88,1622.00000000,1549.40000000,1585.74,701697.00258,2021-03-25 23:59:59.999,1115502879.62915160,778215.0,357916.02537000,569176818.69337150,0
2021-03-24,1668.2,1740.86000000,1536.92000000,1581.84,753834.52393,2021-03-24 23:59:59.999,1251031751.15638120,994542.0,360806.99166000,599730061.13798270,0
2021-03-23,1681.17,1721.17000000,1650.00000000,1668.08,577213.99589,2021-03-23 23:59:59.999,975522491.06404260,654415.0,286791.61839000,484836342.00614680,0
2021-03-22,1783.23,1807.51000000,1655.15000000,1680.97,582727.49081,2021-03-22 23:59:59.999,1019780398.78218940,879976.0,284682.99701000,498556293.27248210,0
2021-03-21,1806.57,1817.16000000,1747.00000000,1782.98,465953.98749,2021-03-21 23:59:59.999,830951276.51307660,748800.0,227170.16353000,405242308.74646660,0
2021-03-20,1809.01,1868.83000000,1800.86000000,1806.1,451556.10639,2021-03-20 23:59:59.999,828404987.65277420,743672.0,230001.04734000,421947140.57311450,0
2021-03-19,1775.92,1840.61000000,1733.47000000,1809.1,500258.42875,2021-03-19 23:59:59.999,901801564.20232610,703977.0,250974.49054000,452606834.75388390,0
2021-03-18,1823.58,1850.00000000,1759.04000000,1776.08,603721.61056,2021-03-18 23:59:59.999,1092346826.55369030,783517.0,284617.82364000,514992961.42729320,0
2021-03-17,1805.01,1838.88000000,1741.18000000,1823.58,658349.44843,2021-03-17 23:59:59.999,1177718486.96461370,872416.0,337373.92544000,603533782.44800500,0
2021-03-16,1793.99,1819.50000000,1711.68000000,1805.12,764993.40147,2021-03-16 23:59:59.999,1360127229.78991600,987906.0,388327.71998000,690760061.47753980,0
2021-03-15,1848.1,1891.76000000,1730.00000000,1793.48,1025326.79658,2021-03-15 23:59:59.999,1842608872.76306020,1496415.0,511041.33812000,918123974.55408360,0
2021-03-14,1922.35,1933.10000000,1836.00000000,1848.1,637963.63627,2021-03-14 23:59:59.999,1200354205.60335700,963564.0,301776.22952000,567878404.18293170,0
2021-03-13,1766.13,1944.30000000,1727.75000000,1922.35,926283.22642,2021-03-13 23:59:59.999,1718553131.96147330,1265904.0,471925.04818000,875441534.03515230,0
2021-03-12,1825.78,1841.88000000,1719.72000000,1766.1,869564.6361,2021-03-12 23:59:59.999,1542873062.42010170,1126153.0,426161.77880000,756268155.25952690,0
2021-03-11,1795.28,1846.70000000,1725.00000000,1825.78,909011.4961,2021-03-11 23:59:59.999,1627027458.08879630,1023958.0,443744.99114000,794476087.91730540,0
2021-03-10,1870.5,1877.69000000,1757.00000000,1795.12,937230.62831,2021-03-10 23:59:59.999,1706230875.26766380,1098051.0,451348.33020000,821707575.72727200,0
2021-03-09,1833.22,1870.77000000,1798.20000000,1870.51,857229.47855,2021-03-09 23:59:59.999,1570286249.45090050,1196670.0,414078.09328000,758575748.35696330,0
2021-03-08,1726.46,1843.59000000,1664.96000000,1833.18,1149711.39987,2021-03-08 23:59:59.999,1995142128.64813450,1407402.0,602217.91071000,1046045706.90183630,0
2021-03-07,1650.68,1734.16000000,1630.35000000,1726.16,848470.78136,2021-03-07 23:59:59.999,1414988218.19354000,1166072.0,432388.65922000,721395027.18272030,0
2021-03-06,1528.08,1671.58000000,1513.03000000,1650.35,1013300.93928,2021-03-06 23:59:59.999,1611851701.82401670,1188531.0,536167.18087000,853820036.09284670,0
2021-03-05,1539.22,1548.96000000,1441.66000000,1528.31,910786.28976,2021-03-05 23:59:59.999,1355798089.27269910,1000913.0,451258.01245000,672042056.24061980,0
2021-03-04,1567.68,1624.87000000,1506.36000000,1539.23,946365.67088,2021-03-04 23:59:59.999,1476463517.98648710,1125118.0,468540.00465000,731257773.71699530,0
2021-03-03,1486.79,1656.94000000,1475.47000000,1567.69,1054846.31471,2021-03-03 23:59:59.999,1676300215.04583230,1237215.0,534919.19161000,850213871.68664110,0
2021-03-02,1570.0,1602.90000000,1455.52000000,1486.78,1061142.38743,2021-03-02 23:59:59.999,1627312282.62352900,966176.0,508683.55658000,781051077.73856460,0
2021-03-01,1418.67,1572.00000000,1409.91000000,1569.86,1094695.17839,2021-03-01 23:59:59.999,1642627276.31055880,989006.0,568597.04493000,853434777.37504840,0
2021-02-28,1458.27,1468.75000000,1293.18000000,1419.18,1410207.56284,2021-02-28 23:59:59.999,1929140046.64625870,1190546.0,704060.34406000,963537938.07734470,0
2021-02-27,1444.56,1529.00000000,1425.00000000,1458.13,927423.0475,2021-02-27 23:59:59.999,1375946816.33254320,954919.0,452205.99129000,671100313.80011610,0
2021-02-26,1482.08,1562.25000000,1400.00000000,1444.59,1355973.29378,2021-02-26 23:59:59.999,2004016547.11119290,1298739.0,662906.93964000,979857228.42828460,0
2021-02-25,1623.16,1671.59000000,1459.16000000,1481.75,1032670.79409,2021-02-25 23:59:59.999,1650582276.87186390,1110019.0,501173.65129000,802212265.45357460,0
2021-02-24,1577.79,1712.70000000,1500.20000000,1623.39,1384388.81727,2021-02-24 23:59:59.999,2261264845.46507440,1319936.0,705887.81504000,1153792817.18654230,0
2021-02-23,1777.42,1782.39000000,1355.00000000,1577.89,2547837.82068,2021-02-23 23:59:59.999,3931407907.53427650,2396626.0,1231889.46331000,1903489088.14390600,0
2021-02-22,1933.54,1936.29000000,1551.00000000,1777.58,1807244.98099,2021-02-22 23:59:59.999,3200483176.97958480,1799926.0,854014.62953000,1513747907.80303880,0
2021-02-21,1912.9,1976.31000000,1883.01000000,1933.53,756568.19743,2021-02-21 23:59:59.999,1467970937.28507250,895138.0,386132.26661000,749271580.57468510,0
2021-02-20,1955.46,2042.34000000,1803.14000000,1913.0,1261315.81279,2021-02-20 23:59:59.999,2493836246.48714560,1329067.0,624716.42408000,1236782122.34460490,0
2021-02-19,1938.91,1972.82000000,1891.00000000,1955.0,793404.4115,2021-02-19 23:59:59.999,1533991632.12954610,988320.0,388954.85277000,752267904.16996680,0
2021-02-18,1849.7,1950.50000000,1849.69000000,1939.61,937227.10191,2021-02-18 23:59:59.999,1787383532.10237610,1053661.0,493607.02549000,941541216.78113600,0
2021-02-17,1781.99,1855.00000000,1733.01000000,1849.88,795711.63311,2021-02-17 23:59:59.999,1437546812.97183170,862461.0,412387.45021000,745568293.76172300,0
2021-02-16,1779.33,1827.28000000,1724.00000000,1781.99,817493.47513,2021-02-16 23:59:59.999,1455884891.92438010,826125.0,389395.78700000,693804838.74920430,0
2021-02-15,1800.03,1835.72000000,1655.67000000,1779.25,1053474.57879,2021-02-15 23:59:59.999,1860338371.89740780,1086589.0,511771.37271000,904087834.75423730,0
2021-02-14,1815.25,1850.00000000,1784.11000000,1800.42,675261.77873,2021-02-14 23:59:59.999,1230043295.03428380,714827.0,334005.33344000,608556979.10253330,0
2021-02-13,1840.24,1871.72000000,1765.00000000,1814.96,767589.07285,2021-02-13 23:59:59.999,1395594093.28399760,853189.0,372008.25141000,676531918.54325300,0
2021-02-12,1785.83,1864.88000000,1739.88000000,1840.26,909600.20653,2021-02-12 23:59:59.999,1635426867.77409270,996495.0,460779.83709000,829217927.34420890,0
2021-02-11,1740.76,1819.00000000,1703.44000000,1785.62,735079.82699,2021-02-11 23:59:59.999,1301681871.56326880,935602.0,367056.14118000,650153645.44318730,0
2021-02-10,1769.14,1837.86000000,1680.00000000,1740.78,1219932.25474,2021-02-10 23:59:59.999,2149076144.40765770,1279140.0,605462.91818000,1067949000.52371340,0
2021-02-09,1749.68,1821.88000000,1708.49000000,1769.13,1185071.89593,2021-02-09 23:59:59.999,2080818891.69890500,1173421.0,593423.36868000,1042666171.18075090,0
2021-02-08,1611.46,1775.57000000,1563.89000000,1750.15,1339777.09536,2021-02-08 23:59:59.999,2255426926.01997780,1372788.0,677614.29512000,1141288384.54742980,0
2021-02-07,1676.35,1693.00000000,1490.46000000,1611.62,1281734.86814,2021-02-07 23:59:59.999,2044371589.02327640,1263737.0,618789.69751000,987284129.73539090,0
2021-02-06,1718.95,1743.67000000,1642.94000000,1676.35,1149808.33101,2021-02-06 23:59:59.999,1940057857.94389820,1152167.0,565703.52545000,954941828.40177990,0
2021-02-05,1595.53,1760.49000000,1591.00000000,1719.19,1194123.29946,2021-02-05 23:59:59.999,2011685911.16688670,1326415.0,600948.63761000,1012301493.08615330,0
2021-02-04,1664.67,1695.20000000,1554.44000000,1595.67,1646502.32962,2021-02-04 23:59:59.999,2693099602.27560810,1507993.0,825236.64834000,1350478681.24540390,0
2021-02-03,1511.93,1669.35000000,1508.39000000,1664.49,1535869.88801,2021-02-03 23:59:59.999,2418887041.58756150,1384979.0,793334.97198000,1249029451.14196070,0
2021-02-02,1374.09,1547.90000000,1360.28000000,1511.87,1944227.99878,2021-02-02 23:59:59.999,2821617332.39978510,1614541.0,986022.09176000,1431300798.43024110,0
2021-02-01,1312.45,1377.99000000,1269.99000000,1374.17,1096397.91862,2021-02-01 23:59:59.999,1449463766.72379510,915584.0,550007.37258000,727808340.67551960,0
2021-01-31,1378.04,1380.74000000,1281.12000000,1312.55,958704.85571,2021-01-31 23:59:59.999,1276842259.97134880,828176.0,448756.56134000,597602925.78056310,0
2021-01-30,1379.56,1406.00000000,1326.41000000,1378.05,1040042.2363,2021-01-30 23:59:59.999,1414231402.54388340,1013174.0,508185.46266000,691043000.99942650,0
2021-01-29,1329.44,1436.90000000,1285.35000000,1379.5,2253963.18682,2021-01-29 23:59:59.999,3077996801.23176560,1714076.0,1126572.38403000,1539947796.20749350,0
2021-01-28,1238.93,1360.00000000,1217.23000000,1329.69,1365269.71962,2021-01-28 23:59:59.999,1790490878.19379420,1275024.0,702526.23919000,922191761.36835110,0
2021-01-27,1366.54,1373.90000000,1207.00000000,1239.03,2009772.08358,2021-01-27 23:59:59.999,2554649901.07484460,1737296.0,997748.24567000,1268777717.49710370,0
2021-01-26,1317.6,1378.49000000,1244.56000000,1365.97,1682923.65799,2021-01-26 23:59:59.999,2216751668.39271260,1423178.0,856659.30135000,1128968367.85389060,0
2021-01-25,1392.19,1475.00000000,1293.69000000,1317.88,1885441.31289,2021-01-25 23:59:59.999,2644267236.89718770,1661512.0,943347.25829000,1324815913.98590850,0
2021-01-24,1233.46,1398.83000000,1220.00000000,1392.51,1510879.53817,2021-01-24 23:59:59.999,1996765627.54051920,1313986.0,790374.50924000,1045052388.63841560,0
